trade_no,sl_atr_ratio,mins_from_session_open,vwap_distance_atr,spread_at_entry,bos_count,range_exited,sweep_depth_atr,net_r,label,session,model,order_kind,bias,weekday
883,4.363636363636364,74.0,3.1212121212121215,14.0,0.0,1.0,3.0787878787878347,-0.0069,scratch,NY,IFVG,MARKET,BUY,Friday
884,1.953125,48.0,1.8124999999999998,14.0,1.0,1.0,1.0624999999997442,1.128,win,ASIA,CHoCH,LIMIT,SELL,Monday
885,1.9823008849557526,32.0,2.6548672566371683,14.0,0.0,1.0,0.1327433628319389,-0.0223,loss,NY,IFVG,MARKET,SELL,Monday
886,1.2499999999999998,88.0,2.205882352941176,14.0,0.0,1.0,0.3676470588235294,-1.0059,loss,NY,CHoCH,LIMIT_DEGRADED,SELL,Monday
887,1.5384615384615385,7.0,0.4807692307692307,17.0,1.0,0.0,0.3076923076920278,-1.025,loss,ASIA,CHoCH,LIMIT,SELL,Tuesday
888,1.8032786885245904,12.0,0.4098360655737705,17.0,1.0,0.0,0.2950819672128464,-0.0182,scratch,ASIA,CHoCH,LIMIT,SELL,Tuesday
889,1.9387755102040816,38.0,0.5102040816326531,17.0,0.0,0.0,0.2244897959186272,-0.0105,scratch,ASIA,IFVG,MARKET,SELL,Tuesday
890,1.471830985915493,40.0,1.0985915492957747,13.0,0.0,1.0,6.218309859154878,1.8804,win,NY,CHoCH,LIMIT_DEGRADED,SELL,Tuesday
891,1.0,29.0,2.808510638297873,14.0,1.0,1.0,0.936170212765106,-1.0,loss,ASIA,CHoCH,LIMIT,SELL,Wednesday
892,1.6363636363636362,52.0,3.0,14.0,3.0,1.0,0.09090909090900823,-1.0139,loss,ASIA,CHoCH,LIMIT,SELL,Wednesday
893,3.8,70.0,1.4666666666666668,14.0,0.0,1.0,5.122222222222364,-1.0,loss,ASIA,IFVG,MARKET,SELL,Wednesday
894,3.056,26.0,5.88,13.0,0.0,1.0,2.62400000000016,-0.0105,scratch,NY,IFVG,MARKET,BUY,Wednesday
895,1.7300613496932515,76.0,4.50920245398773,13.0,0.0,1.0,0.6932515337423983,-0.0035,scratch,NY,CHoCH,LIMIT_DEGRADED,BUY,Wednesday
896,1.7586206896551724,88.0,0.09195402298850575,13.0,0.0,1.0,0.04597701149421106,2.0654,win,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Thursday
897,3.508064516129032,22.0,0.10483870967741936,13.0,0.0,1.0,2.8225806451612905,-1.0138,loss,NY,IFVG,MARKET,BUY,Thursday
898,2.392405063291139,52.0,0.05485232067510548,14.0,0.0,1.0,1.7215189873417414,1.5697,win,NY,IFVG,MARKET,BUY,Thursday
899,1.6875,37.0,1.125,16.0,1.0,1.0,0.07812500000028422,-1.0278,loss,ASIA,CHoCH,LIMIT,BUY,Friday
900,1.7878787878787876,44.0,1.0909090909090908,17.0,0.0,1.0,0.818181818181763,-1.0085,loss,ASIA,IFVG,MARKET,BUY,Friday
901,2.757142857142857,62.0,1.0285714285714287,14.0,0.0,1.0,0.942857142856935,6.2108,win,ASIA,IFVG,MARKET,BUY,Friday
902,1.1079136690647482,62.0,2.3741007194244603,7.0,0.0,1.0,3.208633093525206,-1.0065,loss,NY,IFVG,MARKET,BUY,Friday
903,1.1333333333333335,80.0,2.0,14.0,0.0,1.0,2.509090909090832,-1.0053,loss,NY,IFVG,MARKET,BUY,Friday
904,1.4887640449438202,84.0,1.8539325842696628,14.0,0.0,1.0,0.6573033707865578,-0.0151,scratch,NY,IFVG,MARKET,BUY,Friday
905,2.527777777777778,24.0,1.3888888888888888,16.0,0.0,1.0,1.555555555555404,-0.011,scratch,ASIA,IFVG,MARKET,BUY,Monday
906,2.6808510638297873,46.0,1.0638297872340425,14.0,0.0,1.0,0.3404255319150678,-1.0079,loss,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Monday
907,2.380952380952381,62.0,1.1904761904761905,14.0,0.0,1.0,2.011904761904286,1.33,win,ASIA,IFVG,MARKET,BUY,Monday
908,2.2476190476190476,12.0,5.285714285714286,14.0,0.0,1.0,3.0761904761904932,0.0,scratch,NY,IFVG,MARKET,BUY,Monday
909,1.9942528735632186,94.0,3.189655172413793,14.0,0.0,1.0,1.5804597701149425,-0.0058,scratch,NY,CHoCH,LIMIT_DEGRADED,BUY,Monday
910,1.8813559322033901,43.0,1.0847457627118644,15.0,3.0,0.0,0.25423728813574736,-0.018,scratch,ASIA,CHoCH,LIMIT,BUY,Tuesday
911,2.1496598639455784,51.0,0.20408163265306123,12.0,3.0,1.0,0.7074829931972542,-0.0063,scratch,NY,CHoCH,LIMIT,BUY,Tuesday
912,2.5906040268456376,99.0,0.20134228187919462,14.0,1.0,1.0,0.7315436241608663,0.0,scratch,NY,CHoCH,LIMIT,BUY,Tuesday
913,1.7380952380952381,58.0,1.380952380952381,14.0,0.0,0.0,1.6190476190472294,-1.0411,loss,ASIA,IFVG,MARKET,SELL,Wednesday
914,2.059701492537313,72.0,0.8656716417910446,13.0,0.0,0.0,1.552238805970095,4.2078,win,ASIA,CHoCH,LIMIT_DEGRADED,SELL,Wednesday
915,2.7239263803680984,36.0,0.9631901840490799,13.0,0.0,1.0,3.9447852760735196,-1.0045,loss,NY,IFVG,MARKET,BUY,Wednesday
916,2.1533742331288344,68.0,0.9631901840490799,14.0,0.0,1.0,2.0490797546013164,-1.0057,loss,NY,IFVG,MARKET,BUY,Wednesday
917,2.369918699186992,84.0,0.6382113821138212,13.0,0.0,1.0,3.7073170731706875,-1.0,loss,NY,IFVG,MARKET,BUY,Wednesday
918,2.4303797468354427,22.0,2.5696202531645564,12.0,0.0,1.0,3.2025316455698736,-0.0104,scratch,ASIA,IFVG,MARKET,BUY,Thursday
919,1.9906542056074765,24.0,8.607476635514018,14.0,0.0,1.0,1.7663551401867967,-1.0047,loss,NY,IFVG,MARKET,BUY,Thursday
920,2.838709677419355,38.0,5.941935483870968,14.0,0.0,1.0,0.9612903225807977,0.0,scratch,NY,IFVG,MARKET,BUY,Thursday
921,3.7622377622377625,66.0,6.440559440559442,14.0,1.0,1.0,0.552447552447845,-0.0019,scratch,NY,CHoCH,LIMIT,BUY,Thursday
922,2.5777777777777775,16.0,2.3777777777777778,14.0,0.0,0.0,1.4888888888890506,0.0,scratch,ASIA,IFVG,MARKET,SELL,Friday
923,1.7966101694915255,62.0,1.8135593220338986,14.0,0.0,1.0,0.13559322033885973,-1.0,loss,ASIA,CHoCH,LIMIT_DEGRADED,SELL,Friday
924,1.50561797752809,82.0,1.202247191011236,14.0,0.0,1.0,2.786516853932605,5.3894,win,ASIA,CHoCH,LIMIT_DEGRADED,SELL,Friday
925,1.8448275862068968,24.0,2.336206896551724,14.0,0.0,1.0,0.43965517241358926,-1.0093,loss,NY,CHoCH,LIMIT_DEGRADED,SELL,Friday
926,1.9516129032258065,62.0,2.185483870967742,14.0,0.0,1.0,4.3870967741935925,-0.0041,scratch,NY,IFVG,MARKET,SELL,Friday
927,2.325842696629213,106.0,1.5224719101123596,14.0,0.0,1.0,1.0337078651686211,-1.0217,loss,NY,IFVG,MARKET,SELL,Friday
928,2.1111111111111107,36.0,1.4876543209876543,14.0,0.0,1.0,0.5740740740739729,-1.0088,loss,ASIA,CHoCH,LIMIT_DEGRADED,SELL,Monday
929,1.702970297029703,72.0,2.386138613861386,14.0,0.0,1.0,4.1980198019799815,-1.0058,loss,ASIA,IFVG,MARKET,SELL,Monday
930,2.101010101010101,92.0,2.4343434343434347,14.0,0.0,1.0,1.8787878787880075,-1.0048,loss,ASIA,IFVG,MARKET,SELL,Monday
931,2.8874172185430464,70.0,0.10596026490066225,14.0,0.0,1.0,0.9933774834437086,0.0,scratch,NY,IFVG,MARKET,BUY,Monday
932,1.0458015267175573,28.0,1.7709923664122136,14.0,1.0,1.0,0.43511450381691885,5.4648,win,ASIA,CHoCH,LIMIT,BUY,Tuesday
933,1.9166666666666665,26.0,1.4513888888888888,10.0,0.0,1.0,2.7777777777777777,-1.0072,loss,NY,IFVG,MARKET,SELL,Tuesday
934,1.5185185185185186,60.0,1.1058201058201058,5.0,0.0,1.0,3.513227513227446,-1.0348,loss,NY,IFVG,MARKET,SELL,Tuesday
935,1.9574468085106385,92.0,1.1117021276595744,14.0,1.0,1.0,4.132978723404245,-0.0163,scratch,NY,CHoCH,LIMIT,SELL,Tuesday
936,2.247191011235955,10.0,2.2134831460674156,14.0,0.0,1.0,1.0224719101127069,-1.02,loss,ASIA,IFVG,MARKET,BUY,Wednesday
937,1.5922330097087378,61.0,1.9126213592233008,16.0,5.0,1.0,0.3786407766989055,-1.0061,loss,ASIA,CHoCH,LIMIT,BUY,Wednesday
938,3.5294117647058822,74.0,2.3176470588235296,18.0,0.0,1.0,1.682352941176813,-1.0033,loss,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Wednesday
939,1.5422535211267605,43.0,0.5809859154929577,14.0,1.0,1.0,3.880281690140839,-0.0068,scratch,NY,CHoCH,LIMIT,BUY,Wednesday
940,1.8219895287958117,95.0,0.8638743455497382,14.0,1.0,1.0,0.8586387434556688,0.0,scratch,NY,CHoCH,LIMIT,BUY,Wednesday
941,2.4680851063829787,24.0,0.8617021276595745,14.0,0.0,1.0,1.4148936170211992,-1.0216,loss,ASIA,IFVG,MARKET,BUY,Thursday
942,1.7407407407407405,64.0,0.75,14.0,1.0,1.0,3.8148148148147136,-0.016,scratch,ASIA,CHoCH,LIMIT,BUY,Thursday
943,1.3218884120171674,82.0,3.7553648068669525,14.0,0.0,1.0,1.042918454935747,6.0295,win,NY,CHoCH,LIMIT_DEGRADED,SELL,Thursday
944,1.446808510638298,20.0,1.3617021276595747,14.0,1.0,0.0,0.8936170212767506,-1.0221,loss,ASIA,CHoCH,LIMIT,SELL,Friday
945,1.0588235294117647,40.0,1.2549019607843137,14.0,1.0,0.0,0.29411764705900184,-0.0463,loss,ASIA,CHoCH,LIMIT,SELL,Friday
946,4.0873786407766985,76.0,1.2427184466019416,14.0,0.0,1.0,2.699029126213345,-1.0,loss,ASIA,IFVG,MARKET,SELL,Friday
947,2.0669856459330145,38.0,1.5023923444976077,14.0,0.0,1.0,1.8851674641148588,-0.0023,scratch,NY,IFVG,MARKET,BUY,Friday
948,1.5121951219512197,68.0,1.531707317073171,14.0,0.0,1.0,1.4390243902440356,-1.0097,loss,NY,IFVG,MARKET,BUY,Friday
949,2.003952569169961,114.0,1.241106719367589,14.0,0.0,1.0,5.38735177865617,-0.002,scratch,NY,IFVG,MARKET,BUY,Friday
950,1.3703703703703702,26.0,2.0814814814814815,14.0,0.0,0.0,3.0592592592593397,-0.0108,scratch,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Monday
951,2.2211538461538463,68.0,2.701923076923077,14.0,0.0,0.0,0.5865384615385839,-1.0,loss,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Monday
952,2.096385542168675,88.0,3.385542168674699,14.0,0.0,0.0,1.3253012048191677,1.0115,win,ASIA,IFVG,MARKET,BUY,Monday
953,2.922077922077922,38.0,2.662337662337662,14.0,0.0,1.0,2.227272727272621,0.0,scratch,NY,IFVG,MARKET,BUY,Monday
954,2.432258064516129,102.0,2.6451612903225805,14.0,0.0,1.0,4.761290322580716,-0.0027,scratch,NY,IFVG,MARKET,BUY,Monday
955,1.4787234042553192,26.0,1.0531914893617023,14.0,0.0,1.0,0.19148936170243727,-1.0072,loss,ASIA,IFVG,MARKET,SELL,Tuesday
956,2.0642201834862384,56.0,0.9082568807339448,14.0,1.0,1.0,0.9082568807337447,1.8533,win,ASIA,CHoCH,LIMIT,SELL,Tuesday
957,1.6162790697674418,16.0,1.9534883720930232,15.0,0.0,1.0,0.6976744186045454,-1.0216,loss,NY,IFVG,MARKET,BUY,Tuesday
958,1.3968253968253967,70.0,1.3333333333333333,14.0,0.0,1.0,0.5317460317460895,1.2102,win,NY,IFVG,MARKET,BUY,Tuesday
959,1.160220994475138,32.0,1.4806629834254144,14.0,0.0,1.0,1.3480662983425715,-1.0238,loss,ASIA,IFVG,MARKET,SELL,Wednesday
960,1.5333333333333332,60.0,1.488888888888889,14.0,0.0,1.0,3.9277777777778686,0.0,scratch,ASIA,IFVG,MARKET,SELL,Wednesday
961,2.658536585365854,92.0,1.6341463414634148,14.0,0.0,1.0,0.06097560975604211,-0.0046,scratch,ASIA,IFVG,MARKET,SELL,Wednesday
962,1.3127962085308058,58.0,8.130331753554504,14.0,0.0,1.0,0.2890995260663033,-1.0054,loss,NY,CHoCH,LIMIT_DEGRADED,SELL,Wednesday
963,1.7826086956521738,80.0,11.474916387959865,14.0,0.0,1.0,1.026755852842864,1.1351,win,NY,IFVG,MARKET,SELL,Wednesday
964,1.9385964912280702,8.0,1.149122807017544,14.0,0.0,0.0,0.4210526315789634,4.416,win,ASIA,IFVG,MARKET,SELL,Thursday
965,3.539877300613497,72.0,8.30674846625767,14.0,0.0,1.0,0.374233128834155,1.3865,win,NY,CHoCH,LIMIT_DEGRADED,BUY,Thursday
966,1.5424836601307188,35.0,0.5751633986928104,14.0,1.0,0.0,0.07843137254894827,-1.0339,loss,ASIA,CHoCH,LIMIT,SELL,Friday
967,1.5845070422535212,44.0,0.619718309859155,14.0,0.0,0.0,0.16901408450688854,-1.0089,loss,ASIA,IFVG,MARKET,SELL,Friday
968,1.7499999999999998,58.0,0.6470588235294117,14.0,0.0,0.0,0.11029411764712568,0.0,scratch,ASIA,IFVG,MARKET,SELL,Friday
969,1.1343283582089552,41.0,0.7761194029850748,14.0,2.0,0.0,2.2736318407961016,-1.0044,loss,NY,CHoCH,LIMIT,SELL,Friday
970,1.8225806451612903,72.0,0.8387096774193549,14.0,0.0,0.0,4.086021505376295,-0.0236,loss,NY,IFVG,MARKET,SELL,Friday
971,5.07725321888412,118.0,0.6695278969957081,14.0,0.0,0.0,0.25321888412023413,-0.0042,scratch,NY,CHoCH,LIMIT_DEGRADED,SELL,Friday
972,2.6915422885572142,32.0,0.17412935323383086,14.0,0.0,1.0,5.328358208955242,-1.0055,loss,ASIA,IFVG,MARKET,BUY,Monday
973,2.5496183206106866,78.0,0.2671755725190839,14.0,0.0,1.0,2.5038167938929354,-1.015,loss,ASIA,IFVG,MARKET,BUY,Monday
974,3.0066666666666664,116.0,0.2333333333333333,14.0,0.0,1.0,4.246666666666897,-0.0067,scratch,ASIA,IFVG,MARKET,BUY,Monday
975,1.6814814814814814,74.0,5.033333333333333,14.0,5.0,1.0,0.07407407407417513,1.5176,win,NY,CHoCH,LIMIT,SELL,Monday
976,1.9007633587786261,32.0,0.7404580152671755,14.0,0.0,0.0,3.3282442748092573,1.0402,win,ASIA,IFVG,MARKET,BUY,Tuesday
977,1.2880434782608696,12.0,1.6956521739130435,14.0,0.0,1.0,1.1739130434781817,-1.0,loss,NY,IFVG,MARKET,SELL,Tuesday
978,2.7489539748953975,38.0,1.3054393305439331,14.0,0.0,1.0,2.979079497907904,-0.0061,scratch,NY,IFVG,MARKET,SELL,Tuesday
979,1.1188118811881187,62.0,1.5445544554455446,14.0,0.0,1.0,1.1534653465346174,-1.0354,loss,NY,IFVG,MARKET,SELL,Tuesday
980,1.4038461538461537,70.0,0.45192307692307687,16.0,0.0,1.0,1.9326923076925175,-1.0068,loss,ASIA,IFVG,MARKET,BUY,Wednesday
981,1.7627118644067798,76.0,0.3983050847457627,17.0,0.0,1.0,2.4745762711865025,1.4231,win,ASIA,IFVG,MARKET,BUY,Wednesday
982,3.5572139303482593,32.0,1.1343283582089552,27.0,0.0,1.0,0.8955223880595659,-1.0,loss,NY,IFVG,MARKET,BUY,Wednesday
983,1.1516853932584268,20.0,0.46629213483146065,14.0,1.0,1.0,0.20786516853926454,-1.0,loss,ASIA,CHoCH,LIMIT,SELL,Thursday
984,1.2418300653594772,36.0,0.5424836601307189,14.0,0.0,1.0,0.6797385620914794,-0.0316,loss,ASIA,IFVG,MARKET,SELL,Thursday
985,1.835294117647059,26.0,3.2529411764705887,14.0,0.0,1.0,2.1941176470588344,-1.016,loss,NY,IFVG,MARKET,SELL,Thursday
986,2.8781725888324874,66.0,2.8071065989847717,14.0,0.0,1.0,1.6395939086294509,-1.0018,loss,NY,IFVG,MARKET,SELL,Thursday
987,1.8391959798994975,94.0,2.778894472361809,14.0,0.0,1.0,2.994974874371649,-1.0246,loss,NY,IFVG,MARKET,SELL,Thursday
988,1.8928571428571428,26.0,0.2589285714285714,14.0,0.0,0.0,1.4999999999998537,-1.0189,loss,ASIA,IFVG,MARKET,BUY,Friday
